Reservation_ID,Customer_ID,Vehicle_ID,Vehicle_Class,Booking_TS,Pickup_TS,Return_TS,City,Pickup_Lat,Pickup_Lon,Drop_Lat,Drop_Lon,Payment,Odo_Start,Odo_End,Fuel_Level,GPS_Lat,GPS_Lon,Max_Speed_kmh,Harsh_Events,Damage_Flag,Rate,Promo_Code,GST_Amount,Total_Amount,Rate_Plan,Driver_License,Notes,Customer_Feedback
RES-05810,C5762,car-06,Compact,2026-02-19 00:10,19-02-2026 09:10,2026-02-25 04:10,CHENNAI,13.069106,80.260135,13.078642,80.281133,card,"108,566 km","110,118km",0.10,17.3483,84.73,97,2,0,3000/day,,150.0,3150.0,premium,DL90871,Contact Rahul 9876543210,good service
RES-05811,C3724,CAR 10,Economy,2026-01-11 07:28,2026-01-13 12:28,2026-01-21 20:28,bangalore,12.959382,77.6053,12.975,77.584781,wallet,"62,973km","63,257 km",0.7,20.749802,86.4885,96,5,1,1000/day,BOGUS99,50.0,1050.0,premium,DL67543,scratch on door,Good speaker
RES-05812,C5892, CAR-24,SUV,2026-02-08 23:46,2026/02/11 09:46,2026-02-13 17:46,bangalore,12.961279,77.612819,12.97016,77.588163,cash,17067km,"18,800 km",28%,20.9812,85.5428,89,5,1,800/day,BOGUS99,40.0,840.0,standard,INVALID,Bad Seats Quality,Good speaker
RES-05813,C2447,car-19,Compact,2026-01-17 03:40,2026/01/17 17:40,2026-01-25 07:40,delhi,28.702978,77.122218,28.699362,77.097139,card,35521km,36688,94%,15.2856,72.38,174 kmh,5,0,2500/day,SAVE10,125.0,2625.0,eco,INVALID,Scratch on windows,email test@gmail.com
RES-05814,C2645,car-27,Compact,2026-02-16 06:09,2026/02/18 10:09,2026-02-21 11:09,blr,12.972193,77.588973,12.96382,77.583976,upi,"8,489km","10,365 km",20%,12.456187,74.95,149 kmh,0,0,"₹ 1,000 /day",BOGUS99,,1050.0,eco,INVALID,scratch on door,Good mileage
RES-05815,C4898, CAR-14,Compact,2026-02-17 13:21,2026-02-17 20:21:00,2026-02-18 07:21,Bengaluru,12.956108,77.601899,12.963855,77.596925,card,"110,089 km",110275km,0.6,16.516,84.253724,149 kmh,5,0,1000/day,DISC15,50.0,1050.0,eco,DL90871,Speakers not working,Good mileage
RES-05816,C2095,CAR-17 ,Compact,2026-02-02 12:48,2026-02-03 16:48,2026-02-05 06:48,mumbai,19.09294,72.895685,19.078312,72.877833,Card,"28,534km",29680,61%,16.056,83.8118,170 kmh,4,0,"₹ 2,500 /day",BOGUS99,,2625.0,eco,DL90871,Bad Seats Quality,Smooth going
RES-05817,C1911,CAR 20,Economy,2026-03-17 01:09,18-03-2026 02:09,2026-03-21 05:09,blr,12.961881,77.613295,12.956817,77.577524,wallet,"40,655 km","41,601km",0.3,22.67,86.05,171 kmh,5,0,"₹ 2,000 /day",SAVE10,100.0,2100.0,premium,DL90871,Scratch on windows,email test@gmail.com
RES-05818,C5656,car-02,Compact,2026-02-04 09:45,2026-02-06 18:45,2026-02-07 21:45,Bengaluru,12.979945,77.59868,12.983172,77.605975,Card,116666,"118,377 km",0.1,20.44,78.45899,58,6,0,1000,DISC15,50.0,1050.0,standard,DL12345,Speakers not working,email test@gmail.com
RES-05819,C4056,CAR 14,Compact,2026-03-10 07:03,2026-03-11 23:03:00,2026-03-12 05:03,kolkata,22.560392,88.370614,22.553406,88.346388,cash,20158km,"20,188 km",34 %,15.31,80.79,133 kmh,4,0,₹3000/day,,150.0,3150.0,standard,INVALID,Bad Seats Quality,good service
RES-05820,C2424, CAR-03,Economy,2026-02-27 06:01,2026-03-01 01:01:00,2026-03-04 01:01,Mumbai,19.056368,72.895361,19.091661,72.894255,wallet,"91,682 km",91758,33%,22.9702,76.574167,146 kmh,3,0,2000,,100.0,2100.0,eco,DL67543,scratch on door,Smooth going
RES-05821,C7481, CAR-25,Luxury,2026-02-19 06:28,21-02-2026 09:28,2026-02-28 17:28,blr,12.97602,77.591254,12.954774,77.593811,upi,"73,831 km","75,168km",0.5,18.4956,74.3067,64,1,1,"₹ 2,000 /day",BOGUS99,,2100.0,eco,DL90871,Contact Rahul 9876543210,Smooth going
RES-05822,C9732, CAR-21,SUV,2026-02-04 05:40,2026-02-07 01:40,2026-02-14 10:40,Delhi,28.700151,77.093542,28.715245,77.110973,card,97372,99242km,86%,14.29,80.82,64,6,0,1000/day,SAVE10,,1050.0,eco,DL90871,Bad Seats Quality,email test@gmail.com
RES-05823,C1385,CAR-25 ,Luxury,2026-01-02 08:32,2026/01/05 01:32,2026-01-05 22:32,delhi,28.71741,77.082782,28.721199,77.120522,wallet,17451km,17605,0.4,19.3186,86.308756,139 kmh,0,0,1000/day,DISC15,50.0,1050.0,eco,DL90871,Scratch on windows,Good speaker
RES-05824,C9587, CAR-23,Luxury,2026-01-22 01:51,2026/01/23 12:51,2026-01-29 11:51,Chennai,13.089847,80.255136,13.074052,80.268422,upi,"7,699km",8432,0.1,18.494387,76.565361,56,1,0,₹1500/day,SAVE10,75.0,1575.0,eco,DL12345,Bad Seats Quality,email test@gmail.com
RES-05825,C1030,car-23,SUV,2026-03-10 14:14,11-03-2026 17:14,2026-03-16 08:14,Kolkata,22.555475,88.380813,22.56445,88.35721,upi,90923,"90,942km",0.84,22.48,81.337057,145 kmh,1,1,1000/day,BOGUS99,,1050.0,eco,INVALID,scratch on door,Good speaker
RES-05826,C7117,CAR 06,SUV,2026-03-11 08:14,2026/03/13 08:14,2026-03-19 12:14,Delhi,28.688929,77.115128,28.713449,77.120101,card,"35,346km","36,897 km",43%,16.316377,83.41,126 kmh,4,0,3000/day,SAVE10,150.0,3150.0,eco,DL67543,Speakers not working,Good speaker
RES-05827,C5713, CAR-26,Compact,2026-01-21 19:53,2026-01-23 20:53,2026-01-24 02:53,Hyderabad,17.385507,78.493597,17.404401,78.473466,upi,48444km,"49,734 km",0.52,13.2255,78.22,166 kmh,1,0,₹ 800 /day,DISC15,40.0,840.0,eco,DL67543,Speakers not working,good service
RES-05828,C8459,CAR 28,Luxury,2026-01-30 21:48,2026/01/31 21:48,2026-02-03 06:48,HYD,17.373402,78.472275,17.403033,78.484085,UPI,83850,84308,0.13,15.098449,75.54,88,1,0,1500,,75.0,1575.0,eco,DL12345,Speakers not working,good service
RES-05829,C9714, CAR-09,SUV,2026-03-18 21:42,19/03/2026 19:42,2026-03-23 20:42,Mumbai,19.069125,72.886147,19.086719,72.87881,Card,"38,022 km","39,281km",32%,19.672,77.7505,153 kmh,6,1,1200,DISC15,60.0,1260.0,premium,DL90871,Contact Rahul 9876543210,Good mileage
RES-05830,C9575, CAR-04,SUV,2026-01-19 17:30,2026-01-21 22:93,2026-01-23 06:30,Mumbai,19.076239,72.860719,19.076822,72.866839,card,32559km,"34,194km",36 %,25.76,82.83,81,1,0,₹ 800 /day,DISC15,40.0,840.0,standard,DL12345,Speakers not working,good service
RES-05831,C8399,CAR-19 ,Compact,2026-01-20 23:28,2026-01-23 13:28:00,2026-01-29 05:28,CHENNAI,13.078798,80.25212,13.086873,80.279401,cash,106131km,107118km,71%,16.285772,77.82,152 kmh,4,0,₹1000/day,,50.0,1050.0,premium,INVALID,Scratch on windows,Smooth going
RES-05832,C7346,CAR-11 ,Luxury,2026-03-10 07:16,2026-03-12 04:16:00,2026-03-18 06:16,Kolkata,22.558391,88.346254,22.574854,88.382121,cash,"97,872km","99,360km",72 %,21.732263,81.1496,78,4,0,"₹ 1,000 /day",,50.0,1050.0,standard,DL67543,Bad Seats Quality,Good mileage
RES-05833,C8186,CAR 22,Economy,2026-01-01 05:31,02/01/2026 03:31,2026-01-08 16:31,HYD,17.368283,78.480527,17.369042,78.482392,card,81899,"83,017 km",17%,22.47,83.559654,96,0,0,1200,,60.0,1260.0,premium,INVALID,scratch on door,Good mileage
RES-05834,C9506,car-04,Luxury,2026-03-23 18:07,2026-03-24 19:07:00,2026-04-02 02:07,bangalore,12.979613,77.58519,12.964816,77.58859,UPI,"61,981 km","63,460km",0.6,25.83017,72.3776,44,1,0,₹800/day,,40.0,840.0,eco,DL67543,Speakers not working,Smooth going
RES-05835,C6649, CAR-15,SUV,2026-01-23 14:58,24/01/2026 13:58,2026-01-30 21:58,Bengaluru,12.990812,77.588193,12.958261,77.59908,UPI,35865,"36,683 km",0.9,19.275,82.06,138 kmh,3,0,₹2500/day,DISC15,125.0,2625.0,eco,DL90871,Bad Seats Quality,Good mileage
RES-05836,C7113,CAR 25,Economy,2026-03-07 07:18,2026-03-09 03:18:00,2026-03-16 08:18,Kolkata,22.588198,88.373484,22.581037,88.346721,wallet,27590km,27759km,0.4,15.005622,83.97,125 kmh,0,0,1200,BOGUS99,60.0,1260.0,standard,INVALID,Speakers not working,good service
RES-05837,C8654,CAR-20,Compact,2026-01-30 14:22,2026-02-02 13:22:00,2026-02-03 17:22,Hyderabad,17.385145,78.496722,17.375395,78.499656,Card,93086,94891km,0.73,19.457,72.5275,40,1,1,₹1500/day,DISC15,,1575.0,eco,DL67543,scratch on door,Good speaker
RES-05838,C1469,CAR-08,Economy,2026-02-15 18:07,2026/02/18 11:07,2026-02-25 00:07,Hyderabad,17.384723,78.486481,17.385846,78.494891,Card,51181,"51,751km",16 %,12.84193,82.172003,122 kmh,2,0,1000,,50.0,1050.0,premium,INVALID,Contact Rahul 9876543210,email test@gmail.com
RES-05839,C3311,CAR 14,Luxury,2026-03-19 19:21,2026-03-19 21:21,2026-03-23 21:21,CHENNAI,13.083576,80.261224,13.068301,80.282974,card,116594,117970km,0.50,13.727738,76.47008,43,5,1,"₹ 2,500 /day",,125.0,2625.0,standard,INVALID,Speakers not working,Good mileage
RES-05840,C5098, CAR-14,SUV,2026-03-10 17:47,13-03-2026 04:47,2026-03-16 06:47,delhi,28.709092,77.095566,28.701607,77.105157,UPI,29810km,29858,39%,21.658701,85.805,67,3,0,1200/day,BOGUS99,,1260.0,eco,DL67543,Bad Seats Quality,email test@gmail.com
RES-05841,C1461,car-28,Economy,2026-01-27 02:09,2026-01-27 10:09:00,2026-01-29 09:09,Delhi,28.703008,77.094761,28.693721,77.086973,Card,117769,"119,729 km",44%,23.57225,87.32,52,5,0,800,,40.0,840.0,standard,DL90871,Scratch on windows,Good speaker
RES-05842,C9257,CAR 14,Economy,2026-01-30 14:05,2026-01-30 19:05,2026-02-02 17:05,Kolkata,22.568787,88.375258,22.568315,88.346732,Card,90203km,"91,776km",11 %,17.088005,75.147843,138 kmh,3,0,"₹ 1,500 /day",SAVE10,75.0,1575.0,eco,DL90871,Bad Seats Quality,Smooth going
RES-05843,C1587,CAR-17 ,Compact,2026-02-15 14:15,2026-02-16 02:15,2026-02-17 12:15,mumbai,19.060196,72.885011,19.067398,72.884113,card,"35,585km","37,543km",0.75,14.84,77.9505,149 kmh,1,0,₹1200/day,BOGUS99,60.0,1260.0,standard,DL90871,scratch on door,Smooth going
RES-05844,C3943,CAR 09,Compact,2026-01-05 12:09,2026-01-08 03:09:00,2026-01-14 23:09,BENGALURU,12.975665,77.577104,12.982506,77.610276,UPI,"87,279km","88,836 km",0.56,22.667045,77.202378,174 kmh,2,0,1500,SAVE10,75.0,1575.0,premium,DL12345,Bad Seats Quality,good service
RES-05845,C5587,CAR 20,Economy,2026-02-09 00:43,2026-02-09 08:43:00,2026-02-16 19:43,Delhi,28.687358,77.115402,28.684582,77.102152,wallet,"53,785km",54699km,82%,26.1754,73.4378,128 kmh,0,0,1000/day,SAVE10,50.0,1050.0,premium,DL90871,Speakers not working,Good speaker
RES-05846,C8164,CAR-02,Compact,2026-01-01 11:26,02-01-2026 20:26,2026-01-05 09:26,HYD,17.39264,78.48213,17.378073,78.500986,UPI,90810,"91,841 km",49%,17.5202,75.772742,174 kmh,3,0,"₹ 3,000 /day",DISC15,150.0,3150.0,standard,DL90871,scratch on door,Good speaker
RES-05847,C3097, CAR-30,Luxury,2026-01-27 23:05,2026/01/29 04:05,2026-01-29 11:05,mumbai,19.074436,72.893013,19.083683,72.88943,upi,"32,189 km",32357km,0.84,18.7661,81.41,131 kmh,3,0,"₹ 3,000 /day",DISC15,150.0,3150.0,premium,DL90871,scratch on door,Smooth going
RES-05848,C1064, CAR-04,Luxury,2026-03-14 16:33,17-03-2026 09:33,2026-03-20 16:33,Hyderabad,17.377584,78.472523,17.399086,78.493791,cash,58086,"59,259 km",49 %,24.8489,86.070177,87,0,1,1200/day,BOGUS99,,1260.0,premium,DL12345,Speakers not working,Good speaker
RES-05849,C2042,CAR-15,Compact,2026-03-18 08:28,2026-03-20 14:28,2026-03-28 01:28,kolkata,22.580038,88.361141,22.590671,88.367947,card,76827,77005,0.76,26.54,79.86,170 kmh,2,0,"₹ 1,500 /day",DISC15,75.0,1575.0,standard,DL90871,Speakers not working,Smooth going
RES-05850,C7812,CAR-16,Economy,2026-03-01 08:47,01/03/2026 11:47,2026-03-02 13:47,Hyderabad,17.396078,78.476968,17.386029,78.479323,UPI,106877,108794,23%,15.390314,81.143604,53,1,0,₹1000/day,,50.0,1050.0,premium,INVALID,Scratch on windows,email test@gmail.com
RES-05851,C5488,CAR-13 ,Compact,2026-01-29 21:31,2026-01-31 21:31:00,2026-02-05 12:31,CHENNAI,13.089419,80.279162,13.086249,80.28475,cash,"113,689km",114274,38 %,16.16058,87.937057,147 kmh,5,0,"₹ 1,000 /day",BOGUS99,50.0,1050.0,premium,DL67543,Scratch on windows,Good speaker
RES-05852,C1876,CAR-15,Economy,2026-03-24 09:43,24-03-2026 23:43,2026-03-26 23:43,CHENNAI,13.079656,80.283084,13.092744,80.283484,card,"91,992 km",93374,0.25,24.8753,81.65,91,4,0,1200/day,SAVE10,,1260.0,premium,DL67543,scratch on door,good service
RES-05853,C6895,CAR-03,SUV,2026-02-03 07:29,2026/02/05 10:69,2026-02-08 13:29,mumbai,19.082523,72.886194,19.071168,72.892859,card,"84,814km",85491km,54%,16.9651,84.3431,84,1,0,2500/day,BOGUS99,,2625.0,premium,DL67543,Speakers not working,email test@gmail.com
RES-05854,C4679, CAR-03,Economy,2026-01-18 01:42,20/01/2026 10:42,2026-01-26 01:42,HYD,17.369758,78.473381,17.391845,78.487228,wallet,50902,"52,748 km",0.44,14.05002,72.56,180 kmh,0,0,₹2000/day,DISC15,,2100.0,eco,DL67543,Contact Rahul 9876543210,Good mileage
RES-05855,C5647, CAR-09,Compact,2025-12-29 11:11,2026-01-01 01:11,2026-01-05 18:11,mumbai,19.057151,72.861101,19.058723,72.891828,upi,38487km,39105,0.43,24.329,72.37,98,2,0,1000/day,,50.0,1050.0,premium,DL12345,Scratch on windows,Smooth going
RES-05856,C6614,CAR 12,SUV,2026-02-21 10:51,24/02/2026 08:51,2026-03-04 05:51,Delhi,28.689118,77.098607,28.712626,77.089088,wallet,"34,181 km","34,552 km",0.42,14.994554,80.12,133 kmh,1,0,₹1000/day,,50.0,1050.0,standard,DL67543,scratch on door,Good mileage
RES-05857,C2591,CAR 24,Compact,2026-02-23 04:11,2026-02-23 19:11,2026-02-26 09:11,kolkata,22.584887,88.37797,22.567913,88.351566,card,89748,"90,102km",0.3,15.299918,79.4343,159 kmh,2,0,"₹ 1,200 /day",DISC15,60.0,1260.0,standard,DL90871,Contact Rahul 9876543210,good service
RES-05858,C9582, CAR-12,Luxury,2026-01-24 11:39,2026/01/27 07:39,2026-01-30 04:39,Hyderabad,17.4007,78.469425,17.378136,78.467395,Card,"14,645 km",16550km,0.7,25.069,74.542373,158 kmh,3,0,3000,BOGUS99,150.0,3150.0,standard,DL90871,Bad Seats Quality,Smooth going
RES-05859,C5532, CAR-06,SUV,2026-01-27 10:02,2026/01/27 18:02,2026-01-29 15:02,Chennai,13.073061,80.280051,13.079384,80.266821,UPI,"44,796km","46,312 km",0.6,21.34,84.0666,61,6,0,2000/day,SAVE10,100.0,2100.0,premium,DL90871,Bad Seats Quality,Good mileage
RES-05860,C9184,CAR-21,SUV,2026-03-10 01:54,2026-03-11 05:54:00,2026-03-14 12:54,BENGALURU,12.989282,77.579044,12.976793,77.592507,card,45010,45054,42 %,25.27,80.4235,91,2,0,1500,SAVE10,75.0,1575.0,premium,DL12345,Bad Seats Quality,Good speaker
RES-05861,C5448,CAR-16,Compact,2026-02-04 20:37,2026-02-05 18:37:00,2026-02-10 19:37,mumbai,19.092922,72.86102,19.059022,72.87377,card,54842,55572km,0.33,21.8019,73.1845,86,6,0,3000/day,DISC15,,3150.0,standard,DL67543,scratch on door,Good mileage
RES-05862,C2985,CAR-09 ,SUV,2026-03-19 12:43,20-03-2026 21:43,2026-03-21 16:43,CHENNAI,13.065561,80.254858,13.069435,80.282489,upi,"51,727 km","52,181 km",0.32,27.96,80.387778,43,5,0,₹2500/day,BOGUS99,125.0,2625.0,standard,DL67543,Contact Rahul 9876543210,Good speaker
RES-05863,C6742, CAR-12,Economy,2026-02-04 03:05,05/02/2026 12:05,2026-02-07 12:05,Bengaluru,12.955254,77.580187,12.957783,77.59471,card,54525km,54800,0.2,16.842409,84.87,81,2,0,1200,BOGUS99,,1260.0,standard,DL90871,scratch on door,email test@gmail.com
RES-05864,C7955,CAR-26,Compact,2026-01-22 09:30,2026-01-23 12:30,2026-01-25 04:30,Delhi,28.69423,77.089101,28.687002,77.0926,wallet,104262,"105,747km",0.34,18.961661,83.16,165 kmh,2,0,1200,BOGUS99,,1260.0,eco,INVALID,Bad Seats Quality,Good mileage
RES-05865,C7238,CAR 09,Luxury,2026-02-22 19:54,2026/02/23 15:54,2026-02-28 01:54,BENGALURU,12.976731,77.577129,12.969272,77.612857,UPI,7457km,9306,25%,18.15,76.1864,123 kmh,6,0,1000/day,,50.0,1050.0,premium,DL90871,Bad Seats Quality,Good speaker
RES-05866,C1325,CAR-01,Compact,2026-02-02 02:38,2026-02-02 07:38:00,2026-02-09 04:38,Kolkata,22.590869,88.3775,22.568209,88.365366,upi,49563km,"50,408 km",0.96,20.016726,77.06,94,5,0,₹800/day,DISC15,40.0,840.0,eco,DL12345,scratch on door,Good speaker
RES-05867,C4458,CAR 29,Economy,2026-01-04 10:18,06/01/2026 06:82,2026-01-11 13:18,Bengaluru,12.980044,77.600509,12.954804,77.607062,UPI,"82,392 km","84,338 km",0.7,20.9824,78.9945,132 kmh,6,1,₹1200/day,DISC15,60.0,1260.0,eco,DL90871,Bad Seats Quality,Good mileage
RES-05868,C9871, CAR-19,SUV,2026-03-26 13:19,2026/03/27 11:19,2026-03-31 20:19,HYD,17.38863,78.470758,17.384555,78.474907,card,"108,084km",108823,83 %,22.795578,86.02,69,2,0,₹3000/day,BOGUS99,,3150.0,premium,DL67543,Bad Seats Quality,good service
RES-05869,C5021,CAR-11 ,Economy,2026-02-21 23:41,2026/02/23 19:41,2026-02-24 22:41,CHENNAI,13.102382,80.254888,13.077431,80.273561,card,113252km,113543km,0.21,13.0879,83.07,169 kmh,2,0,2500/day,SAVE10,125.0,2625.0,eco,DL12345,Speakers not working,good service
RES-05870,C9498,car-16,Luxury,2026-01-23 14:10,24-01-2026 21:10,2026-01-25 20:10,Chennai,13.086138,80.277389,13.098357,80.28186,card,"53,080 km","53,639 km",35%,13.744252,78.03,162 kmh,1,1,₹1000/day,DISC15,50.0,1050.0,premium,DL12345,scratch on door,Good mileage
RES-05871,C1391, CAR-13,Compact,2026-02-10 05:44,2026/02/11 02:44,2026-02-11 14:44,Bengaluru,12.980981,77.600839,12.979365,77.579297,card,"51,288km",51874,61%,13.1798,75.570226,138 kmh,1,1,1000/day,BOGUS99,,1050.0,premium,DL67543,scratch on door,Good mileage
RES-05872,C1550,CAR-23 ,Compact,2026-03-03 00:25,2026-03-03 15:25:00,2026-03-06 08:25,Hyderabad,17.366141,78.493846,17.375115,78.500931,cash,"88,677 km","89,173 km",0.1,21.0854,78.69,153 kmh,4,0,"₹ 1,000 /day",,50.0,1050.0,standard,INVALID,Scratch on windows,email test@gmail.com
RES-05873,C2613,CAR-09 ,Compact,2026-02-20 20:16,2026-02-21 22:16:00,2026-02-23 23:16,BENGALURU,12.991328,77.604449,12.966987,77.60438,Card,"111,839km","113,529km",88%,17.91,82.1035,84,0,0,₹3000/day,SAVE10,150.0,3150.0,eco,DL67543,Bad Seats Quality,good service
RES-05874,C6798,CAR-20,SUV,2026-02-01 05:06,02-02-2026 17:06,2026-02-07 12:06,mumbai,19.067818,72.865628,19.082777,72.882211,UPI,"118,481 km","118,862km",14 %,27.03,72.4169,64,4,0,1500/day,SAVE10,75.0,1575.0,eco,INVALID,Scratch on windows,Smooth going
RES-05875,C2830,CAR-09 ,Compact,2026-03-24 08:24,2026/03/27 02:24,2026-03-30 08:24,CHENNAI,13.090486,80.287436,13.085567,80.264046,upi,"107,947km","108,063km",0.23,26.230229,87.0784,137 kmh,0,0,1200,,60.0,1260.0,premium,DL67543,Contact Rahul 9876543210,Good mileage
RES-05876,C3425,CAR-28 ,Luxury,2026-01-02 19:54,2026/01/03 23:54,2026-01-10 20:54,Hyderabad,17.398503,78.500903,17.402602,78.498808,card,"77,723 km","79,199 km",0.1,16.35,79.9196,81,6,0,₹3000/day,SAVE10,150.0,3150.0,premium,DL90871,scratch on door,email test@gmail.com
RES-05877,C4115,CAR-13 ,SUV,2026-02-17 02:46,2026-02-17 04:46:00,2026-02-19 23:46,HYD,17.394012,78.479027,17.368814,78.477644,Card,61376km,"63,359km",0.30,16.66,77.47,75,3,0,1200/day,BOGUS99,60.0,1260.0,eco,DL12345,Bad Seats Quality,Smooth going
RES-05878,C9295,car-19,Compact,2026-02-22 14:00,2026-02-24 18:00,2026-03-01 11:00,HYD,17.390093,78.46856,17.387983,78.485022,UPI,85552,"87,452km",0.68,14.513085,80.350869,158 kmh,2,0,3000/day,BOGUS99,,3150.0,standard,INVALID,Contact Rahul 9876543210,good service
RES-05879,C7592,CAR-08,SUV,2026-03-17 10:28,2026-03-18 08:28,2026-03-22 01:28,kolkata,22.573598,88.372568,22.571711,88.347723,upi,"76,421km","78,196 km",0.15,18.643994,84.3659,71,2,0,1200,,60.0,1260.0,eco,DL67543,Scratch on windows,good service
RES-05880,C1865,CAR 21,Economy,2026-03-12 00:33,14-03-2026 02:33,2026-03-19 17:33,Mumbai,19.092677,72.891024,19.061978,72.866846,Card,102866km,"104,721km",0.89,12.32,85.022642,124 kmh,0,0,1200,,60.0,1260.0,eco,DL90871,Scratch on windows,Smooth going
RES-05881,C4049,CAR-19 ,SUV,2026-03-18 20:29,2026-03-19 21:29,2026-03-26 00:29,Kolkata,22.576982,88.356745,22.587239,88.354256,Card,"47,269 km","46,819km",0.7,14.69,77.76,73,5,0,1200,BOGUS99,60.0,1260.0,eco,INVALID,scratch on door,email test@gmail.com
RES-05882,C8251, CAR-28,Compact,2026-03-04 06:37,05/03/2026 04:37,2026-03-10 01:37,kolkata,22.553266,88.348228,22.572304,88.373827,cash,"23,920km",24858,42%,22.0778,73.5067,122 kmh,0,0,1000,DISC15,50.0,1050.0,eco,DL67543,Contact Rahul 9876543210,Good speaker
RES-05883,C5587, CAR-20,Compact,2026-02-10 23:44,2026-02-11 02:44,2026-02-17 18:44,CHENNAI,13.067243,80.268352,13.088271,80.272772,wallet,15574,16544,72%,15.50062,77.878595,131 kmh,2,1,1500/day,SAVE10,75.0,1575.0,eco,DL90871,scratch on door,good service
RES-05884,C5626,CAR 27,Compact,2026-02-01 08:20,02/02/2026 07:20,2026-02-07 17:20,kolkata,22.571232,88.347553,22.565098,88.377707,upi,63870km,"64,693km",6 %,18.910928,83.857737,75,4,0,1500/day,SAVE10,75.0,1575.0,standard,DL90871,Contact Rahul 9876543210,Smooth going
RES-05885,C7134,CAR-15 ,Luxury,2026-02-16 21:25,2026-02-19 02:25:00,2026-02-22 20:25,CHENNAI,13.092812,80.275512,13.074925,80.288774,wallet,"67,484km",67581,0.2,16.91,82.343824,86,0,0,"₹ 1,500 /day",DISC15,75.0,1575.0,premium,DL12345,Scratch on windows,good service
RES-05886,C5942,CAR-21 ,Compact,2026-03-05 01:25,2026-03-07 22:25,2026-03-11 20:25,Mumbai,19.080407,72.889667,19.090035,72.876425,upi,"97,690 km","99,550 km",89%,25.22,74.07,81,1,0,₹800/day,SAVE10,,840.0,standard,INVALID,Contact Rahul 9876543210,good service
RES-05887,C6016,CAR-22,Economy,2026-01-17 22:13,20-01-2026 14:13,2026-01-23 18:13,bangalore,12.978108,77.604378,12.986639,77.600052,UPI,39800,"40,992 km",0.5,12.83,72.1674,162 kmh,6,0,"₹ 1,200 /day",BOGUS99,60.0,1260.0,premium,DL12345,Contact Rahul 9876543210,good service
RES-05888,C8267, CAR-24,Compact,2026-03-14 08:35,2026-03-15 18:35:00,2026-03-22 21:35,Hyderabad,17.403596,78.484872,17.372665,78.467451,Card,"75,544km","77,127km",89%,14.3495,87.78,69,2,0,₹1500/day,,75.0,1575.0,standard,INVALID,Scratch on windows,Smooth going
RES-05889,C2061,CAR-22 ,SUV,2026-03-03 20:22,2026/03/06 14:71,2026-03-12 18:22,BENGALURU,12.964722,77.588134,12.952936,77.581666,UPI,11033km,"11,728km",0.97,17.242,84.6259,137 kmh,1,0,"₹ 1,200 /day",SAVE10,60.0,1260.0,standard,DL67543,Bad Seats Quality,good service
RES-05890,C7704,CAR-03 ,SUV,2026-02-22 11:22,2026-02-25 06:22:00,2026-02-25 11:22,CHENNAI,13.09754,80.254893,13.098497,80.272303,Card,"45,403km",45450km,0.5,15.5766,79.461504,180 kmh,5,0,2500/day,DISC15,125.0,2625.0,standard,DL67543,Speakers not working,Good mileage
RES-05891,C6561,CAR 17,Compact,2026-03-26 19:38,2026-03-27 12:38,2026-04-02 11:38,BENGALURU,12.954995,77.611371,12.9886,77.610047,Card,"105,609km","106,862km",0.27,23.5955,76.3707,68,2,0,₹1000/day,,,1050.0,standard,DL12345,Speakers not working,email test@gmail.com
RES-05892,C6888,CAR-08 ,Economy,2026-01-18 13:42,2026-01-18 22:42:00,2026-01-24 18:42,Kolkata,22.574068,88.346106,22.582714,88.363029,Card,"25,257 km","25,289km",0.9,18.3395,86.0015,77,5,0,₹2500/day,BOGUS99,125.0,2625.0,premium,DL90871,Speakers not working,Good mileage
RES-05893,C3119,CAR-27 ,SUV,2026-01-20 21:30,2026-01-22 05:30:00,2026-01-22 20:30,Hyderabad,17.380643,78.498982,17.37597,78.475884,Card,111767,113197,61%,12.1556,76.2252,66,5,0,800,BOGUS99,40.0,840.0,standard,DL90871,Scratch on windows,Smooth going
RES-05894,C8015,car-02,Economy,2026-03-02 13:43,03/03/2026 08:43,2026-03-07 13:43,HYD,17.394367,78.474943,17.392095,78.474769,card,"98,179km","99,483 km",94 %,12.7039,78.48,73,6,0,₹800/day,,,840.0,standard,INVALID,Bad Seats Quality,good service
